Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,30,TOT,ABA,PF,81,NA,34.7,8.2,18.4,0.445,0.5,1.6,0.303,7.7,16.8,0.458,0.458,0.8,1.1,0.733,1.7,4.4,6.1,1.7,1.2,0.3,1.5,2.8,17.7
1974-75,30,SDA,ABA,PF,9,NA,28.1,8,18.9,0.424,0.3,1.3,0.25,7.7,17.6,0.437,0.432,0.4,0.6,0.8,1.2,4.4,5.7,2,0.7,0.6,1.9,3.2,16.8
1974-75,30,MMS,ABA,PF,72,NA,35.5,8.2,18.4,0.447,0.5,1.7,0.308,7.7,16.7,0.461,0.461,0.8,1.1,0.728,1.8,4.4,6.1,1.7,1.3,0.3,1.4,2.8,17.8
1975-76,31,TOT,ABA,PF,20,NA,17.5,3.1,9.9,0.31,0.1,0.7,0.077,3,9.2,0.326,0.312,0.9,1.1,0.818,1.1,1.3,2.4,1.2,0.4,0.1,0.7,1.8,7.1
1975-76,31,SDS,ABA,PF,10,NA,22.7,4,11.9,0.336,0,0.5,0,4,11.4,0.351,0.336,1.6,1.8,0.889,1.2,1.7,2.9,0.8,0.6,0.1,1.1,1.9,9.6
1975-76,31,SAA,ABA,PF,10,NA,12.3,2.1,7.8,0.269,0.1,0.8,0.125,2,7,0.286,0.276,0.2,0.4,0.5,1,0.9,1.9,1.5,0.2,0,0.2,1.6,4.5
Career,NA,,ABA,,647,NA,29.7,7.1,16.8,0.423,0.4,1.3,0.308,6.7,15.4,0.432,0.435,1.7,2.2,0.788,2.1,4.6,6.6,1.5,1,0.2,1.7,2.5,16.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"SDA,SDS",ABA,,183,NA,33.2,8.7,20.2,0.431,0.5,1.9,0.291,8.2,18.4,0.445,0.444,2.3,2.7,0.835,2.1,4.5,6.6,1.8,0.8,0.2,1.8,2.6,20.3
3 seasons,NA,"PTP,PTC",ABA,,182,NA,29.4,6.7,16,0.421,0.2,0.6,0.294,6.5,15.4,0.426,0.426,1.7,2,0.807,2.2,4.9,7.2,1.4,NA,NA,1.8,2.6,15.2
2 seasons,NA,"HSM,CAR",ABA,,119,NA,28.6,7.3,17.1,0.429,0.6,1.8,0.349,6.7,15.3,0.439,0.448,2,2.6,0.764,2.3,4.7,7,1.7,NA,NA,1.9,2.3,17.3
1 season,NA,MMS,ABA,,72,NA,35.5,8.2,18.4,0.447,0.5,1.7,0.308,7.7,16.7,0.461,0.461,0.8,1.1,0.728,1.8,4.4,6.1,1.7,1.3,0.3,1.4,2.8,17.8
2 seasons,NA,"NJA,NYA",ABA,,64,NA,21.9,3.6,10.2,0.349,0.3,1,0.295,3.3,9.3,0.355,0.363,1.1,1.6,0.676,1.3,3.6,5.8,0.8,NA,NA,1.2,2.4,8.5
1 season,NA,KEN,ABA,,17,NA,16.4,3.2,9.5,0.34,0.5,1.5,0.346,2.7,8,0.338,0.367,0.8,1.5,0.56,NA,NA,5.2,0.3,NA,NA,1.1,1.1,7.8
1 season,NA,SAA,ABA,,10,NA,12.3,2.1,7.8,0.269,0.1,0.8,0.125,2,7,0.286,0.276,0.2,0.4,0.5,1,0.9,1.9,1.5,0.2,0,0.2,1.6,4.5
